title,provide_salary,company_type,company_size,company_ind,attribute
Java开发工程师,1-1.5万/月,民营公司,少于50人,计算机软件,"['青岛-崂山区', '3-4年经验', '大专', '招4人']"
系统架构师,20-30万/年,国企,5000-10000人,通信/电信运营、增值服务,"['杭州', '8-9年经验', '本科', '招1人']"
产品开发,0.6-1万/月,民营公司,50-150人,互联网/电子商务,"['惠州', '1年经验', '大专', '招3人']"
Python开发工程师,0.6-1万/月,民营公司,500-1000人,计算机软件,"['天津-西青区', '2年经验', '大专', '招若干人']"
分布式存储开发工程师,2-4万/月,民营公司,150-500人,房地产,"['成都-高新区', '5-7年经验', '本科', '招1人']"
Java高级开发工程师,1.2-1.8万/月,民营公司,150-500人,建筑/建材/工程,"['武汉-洪山区', '5-7年经验', '本科', '招1人']"
Java开发工程师,1.5-2万/月,民营公司,少于50人,计算机软件,"['异地招聘', '3-4年经验', '大专', '招2人']"
软件工程师,1.5-2万/月,民营公司,500-1000人,仪器仪表/工业自动化,"['长沙', '3-4年经验', '本科', '招2人']"
Java后台开发工程师,1-1.5万/月,国企,50-150人,互联网/电子商务,"['西安-经济技术开发区', '3-4年经验', '本科', '招若干人']"
Java开发经理（广东区）,2-4万/月,国企,1000-5000人,计算机软件,"['广州', '10年以上经验', '本科', '招2人']"
系统架构设计师,1-1.5万/月,民营公司,少于50人,计算机软件,"['武汉', '5-7年经验', '本科', '招2人']"
架构师,1.6-3.5万/月,国企,50-150人,计算机服务(系统、数据服务、维修),"['杭州-西湖区', '5-7年经验', '本科', '招1人']"
数据架构师,2-2.5万/月,创业公司,150-500人,计算机服务(系统、数据服务、维修),"['杭州', '5-7年经验', '本科', '招2人']"
JAVA 架构师,1.8-2.5万/月,民营公司,1000-5000人,建筑/建材/工程,"['杭州-滨江区', '5-7年经验', '本科', '招1人']"
长安软件公司-V2X开发工程师(J13424),1.2-2.4万/月,民营公司,,计算机软件,"['重庆-江北区', '3-4年经验', '本科', '招2人']"
数据开发,0.8-1万/月,民营公司,50-150人,计算机软件,"['南京-江宁区', '2年经验', '大专', '招2人']"
JAVA技术骨干,1-1.5万/月,民营公司,50-150人,计算机软件,"['重庆-渝中区', '5-7年经验', '本科', '招2人']"
DBA,1.3-2万/月,民营公司,50-150人,互联网/电子商务,"['厦门', '3-4年经验', '本科', '招2人']"
Java开发工程师,0.8-1万/月,合资,50-150人,计算机硬件,"['郑州', '1年经验', '大专', '招若干人']"
Java高级开发工程师,1-1.8万/月,民营公司,少于50人,互联网/电子商务,"['长沙-岳麓区', '5-7年经验', '本科', '招2人']"
Java Web开发工程师,0.8-1.3万/月,创业公司,50-150人,计算机服务(系统、数据服务、维修),"['成都-高新区', '2年经验', '大专', '招若干人']"
Java高级软件开发工程师,1.2-2.4万/月,国企,50-150人,计算机软件,"['上海-徐汇区', '5-7年经验', '本科', '招1人']"
软件工程师,15-20万/年,民营公司,50-150人,计算机软件,"['异地招聘', '无需经验', '本科', '招若干人']"
WEBGIS工程师,15-20万/年,上市公司,1000-5000人,计算机软件,"['南京', '3-4年经验', '本科', '招1人']"
C++/.Net开发工程师/架构师,25-40万/年,民营公司,50-150人,仪器仪表/工业自动化,"['杭州', '2年经验', '本科', '招2人']"
Python开发工程师,0.5-1.2万/月,民营公司,,计算机硬件,"['武汉-武汉经济开发区', '1年经验', '大专', '招1人']"
中级ETL工程师,1.3-1.6万/月,民营公司,150-500人,计算机软件,"['上海-长宁区', '3-4年经验', '本科', '招1人']"
Java架构师,3-5万/月,民营公司,150-500人,互联网/电子商务,"['上海-徐汇区', '5-7年经验', '本科', '招3人']"
Java开发工程师,1.2-2万/月,民营公司,150-500人,电子技术/半导体/集成电路,"['深圳-龙华区', '3-4年经验', '本科', '招1人']"
系统架构师,2-3.5万/月,民营公司,50-150人,互联网/电子商务,"['苏州-相城区', '5-7年经验', '本科', '招1人']"
Java后台开发工程师,2-3万/月,民营公司,50-150人,新能源,"['深圳-宝安区', '5-7年经验', '本科', '招1人']"
Java开发工程师,1-2.2万/月,民营公司,少于50人,互联网/电子商务,"['深圳-南山区', '3-4年经验', '本科', '招2人']"
Java开发工程师,0.8-1.2万/月,民营公司,少于50人,计算机软件,"['无锡-无锡新区', '3-4年经验', '招2人']"
软件开发岗,8-9千/月,国企,150-500人,多元化业务集团公司,"['佛山', '2年经验', '本科', '招1人']"
信息科技部工程师（JAVA开发工程师）,10-22.5万/年,国企,少于50人,互联网/电子商务,"['宁波', '3-4年经验', '本科', '招3人']"
数据开发工程师,1.5-2万/月,民营公司,50-150人,计算机软件,"['深圳-福田区', '3-4年经验', '大专', '招2人']"
JAVA高级开发工程师-安全,30-40万/年,外资（非欧美）,500-1000人,通信/电信运营、增值服务,"['深圳-南山区', '5-7年经验', '本科', '招5人']"
高级Java工程师,2-3万/月,合资,150-500人,互联网/电子商务,"['深圳-南山区', '5-7年经验', '本科', '招2人']"
高级软件开发人员/架构师/程序开发经理,2.5-4万/月,创业公司,少于50人,计算机软件,"['成都-武侯区', '8-9年经验', '本科', '招1人']"
Java开发工程师,1-1.5万/月,民营公司,少于50人,计算机软件,"['青岛-崂山区', '3-4年经验', '大专', '招4人']"
系统架构师,20-30万/年,国企,5000-10000人,通信/电信运营、增值服务,"['杭州', '8-9年经验', '本科', '招1人']"
产品开发,0.6-1万/月,民营公司,50-150人,互联网/电子商务,"['惠州', '1年经验', '大专', '招3人']"
Python开发工程师,0.6-1万/月,民营公司,500-1000人,计算机软件,"['天津-西青区', '2年经验', '大专', '招若干人']"
分布式存储开发工程师,2-4万/月,民营公司,150-500人,房地产,"['成都-高新区', '5-7年经验', '本科', '招1人']"
Java高级开发工程师,1.2-1.8万/月,民营公司,150-500人,建筑/建材/工程,"['武汉-洪山区', '5-7年经验', '本科', '招1人']"
Java开发工程师,1.5-2万/月,民营公司,少于50人,计算机软件,"['异地招聘', '3-4年经验', '大专', '招2人']"
软件工程师,1.5-2万/月,民营公司,500-1000人,仪器仪表/工业自动化,"['长沙', '3-4年经验', '本科', '招2人']"
Java后台开发工程师,1-1.5万/月,国企,50-150人,互联网/电子商务,"['西安-经济技术开发区', '3-4年经验', '本科', '招若干人']"
Java开发经理（广东区）,2-4万/月,国企,1000-5000人,计算机软件,"['广州', '10年以上经验', '本科', '招2人']"
架构师,1.6-3.5万/月,国企,50-150人,计算机服务(系统、数据服务、维修),"['杭州-西湖区', '5-7年经验', '本科', '招1人']"
数据架构师,2-2.5万/月,创业公司,150-500人,计算机服务(系统、数据服务、维修),"['杭州', '5-7年经验', '本科', '招2人']"
JAVA 架构师,1.8-2.5万/月,民营公司,1000-5000人,建筑/建材/工程,"['杭州-滨江区', '5-7年经验', '本科', '招1人']"
长安软件公司-V2X开发工程师(J13424),1.2-2.4万/月,民营公司,,计算机软件,"['重庆-江北区', '3-4年经验', '本科', '招2人']"
数据开发,0.8-1万/月,民营公司,50-150人,计算机软件,"['南京-江宁区', '2年经验', '大专', '招2人']"
JAVA技术骨干,1-1.5万/月,民营公司,50-150人,计算机软件,"['重庆-渝中区', '5-7年经验', '本科', '招2人']"
DBA,1.3-2万/月,民营公司,50-150人,互联网/电子商务,"['厦门', '3-4年经验', '本科', '招2人']"
Java开发工程师,0.8-1万/月,合资,50-150人,计算机硬件,"['郑州', '1年经验', '大专', '招若干人']"
Java高级开发工程师,1-1.8万/月,民营公司,少于50人,互联网/电子商务,"['长沙-岳麓区', '5-7年经验', '本科', '招2人']"
Java Web开发工程师,0.8-1.3万/月,创业公司,50-150人,计算机服务(系统、数据服务、维修),"['成都-高新区', '2年经验', '大专', '招若干人']"
Java高级软件开发工程师,1.2-2.4万/月,国企,50-150人,计算机软件,"['上海-徐汇区', '5-7年经验', '本科', '招1人']"
软件工程师,15-20万/年,民营公司,50-150人,计算机软件,"['异地招聘', '无需经验', '本科', '招若干人']"
C++/.Net开发工程师/架构师,25-40万/年,民营公司,50-150人,仪器仪表/工业自动化,"['杭州', '2年经验', '本科', '招2人']"
WEBGIS工程师,15-20万/年,上市公司,1000-5000人,计算机软件,"['南京', '3-4年经验', '本科', '招1人']"
Python开发工程师,0.5-1.2万/月,民营公司,,计算机硬件,"['武汉-武汉经济开发区', '1年经验', '大专', '招1人']"
中级ETL工程师,1.3-1.6万/月,民营公司,150-500人,计算机软件,"['上海-长宁区', '3-4年经验', '本科', '招1人']"
Java架构师,3-5万/月,民营公司,150-500人,互联网/电子商务,"['上海-徐汇区', '5-7年经验', '本科', '招3人']"
系统架构师,2-3.5万/月,民营公司,50-150人,互联网/电子商务,"['苏州-相城区', '5-7年经验', '本科', '招1人']"
Java后台开发工程师,2-3万/月,民营公司,50-150人,新能源,"['深圳-宝安区', '5-7年经验', '本科', '招1人']"
Java开发工程师,1-2.2万/月,民营公司,少于50人,互联网/电子商务,"['深圳-南山区', '3-4年经验', '本科', '招2人']"
Java开发工程师,0.8-1.2万/月,民营公司,少于50人,计算机软件,"['无锡-无锡新区', '3-4年经验', '招2人']"
软件开发岗,8-9千/月,国企,150-500人,多元化业务集团公司,"['佛山', '2年经验', '本科', '招1人']"
信息科技部工程师（JAVA开发工程师）,10-22.5万/年,国企,少于50人,互联网/电子商务,"['宁波', '3-4年经验', '本科', '招3人']"
数据开发工程师,1.5-2万/月,民营公司,50-150人,计算机软件,"['深圳-福田区', '3-4年经验', '大专', '招2人']"
JAVA高级开发工程师-安全,30-40万/年,外资（非欧美）,500-1000人,通信/电信运营、增值服务,"['深圳-南山区', '5-7年经验', '本科', '招5人']"
高级Java工程师,2-3万/月,合资,150-500人,互联网/电子商务,"['深圳-南山区', '5-7年经验', '本科', '招2人']"
高级软件开发人员/架构师/程序开发经理,2.5-4万/月,创业公司,少于50人,计算机软件,"['成都-武侯区', '8-9年经验', '本科', '招1人']"
Java开发工程师,0.8-1万/月,民营公司,50-150人,计算机服务(系统、数据服务、维修),"['佛山-南海区', '3-4年经验', '本科', '招5人']"
数据开发工程师（衢州驻点）,1.2-1.8万/月,民营公司,少于50人,计算机软件,"['异地招聘', '3-4年经验', '大专', '招3人']"
高级软件开发工程师（电力系统）,1-1.5万/月,民营公司,500-1000人,电气/电力/水利,"['南京-江宁区', '3-4年经验', '本科', '招1人']"
Java中高级开发工程师,1-1.5万/月,民营公司,50-150人,计算机软件,"['宁波-江北区', '3-4年经验', '本科', '招2人']"
数据开发工程师,0.8-1万/月,上市公司,1000-5000人,计算机软件,"['异地招聘', '1年经验', '本科', '招若干人']"
Java高级开发工程师,1.4-1.8万/月,上市公司,,石油/化工/矿产/地质,"['成都-新都区', '5-7年经验', '本科', '招1人']"
全栈工程师,2-3万/月,民营公司,少于50人,计算机软件,"['广州-白云区', '3-4年经验', '大专', '招若干人']"
Java开发工程师,1.5-2万/月,民营公司,500-1000人,计算机软件,"['上海-浦东新区', '2年经验', '本科', '招1人']"
高级开发工程师,1-1.7万/月,民营公司,50-150人,计算机软件,"['上海-浦东新区', '3-4年经验', '本科', '招3人']"
高级软件工程师,1.5-2万/月,上市公司,150-500人,仪器仪表/工业自动化,"['武汉-洪山区', '1年经验', '本科', '招2人']"
物联网解决方案技术工程师,1.5-2万/月,外资（欧美）,10000人以上,建筑/建材/工程,"['上海-长宁区', '3-4年经验', '本科', '招1人']"
Java架构师,1.5-2.5万/月,民营公司,,电子技术/半导体/集成电路,"['青岛-市南区', '3-4年经验', '本科', '招2人']"
云服务开发工程师,1.5-3万/月,民营公司,500-1000人,多元化业务集团公司,"['北京-朝阳区', '3-4年经验', '本科', '招若干人']"
高级解决方案开发工程师,2-4万/月,民营公司,150-500人,计算机软件,"['深圳', '3-4年经验', '本科', '招若干人']"
Java开发工程师,0.8-1.2万/月,民营公司,5000-10000人,仪器仪表/工业自动化,"['贵阳-花溪区', '3-4年经验', '本科', '招2人']"
JAVA 工程师,6-8千/月,合资,50-150人,医疗设备/器械,"['盐城', '3-4年经验', '大专', '招1人']"
PHP高级研发工程师 / 研发主管,15-25万/年,民营公司,500-1000人,制药/生物工程,"['深圳-南山区', '5-7年经验', '本科', '招1人']"
区块链研发工程师,3-5万/月,民营公司,150-500人,互联网/电子商务,"['上海-静安区', '3-4年经验', '本科', '招1人']"
Java开发工程师,1-1.5万/月,民营公司,少于50人,互联网/电子商务,"['南京-浦口区', '3-4年经验', '大专', '招2人']"
Java开发工程师,6-9千/月,合资,50-150人,互联网/电子商务,"['沈阳-浑南区', '2年经验', '大专', '招若干人']"
PHP开发工程师,0.8-1.5万/月,民营公司,50-150人,影视/媒体/艺术/文化传播,"['深圳-罗湖区', '1年经验', '大专', '招1人']"
系统架构师,2-4万/月,民营公司,150-500人,计算机软件,"['南京', '5-7年经验', '本科', '招2人']"
高级架构工程师,1-1.5万/月,上市公司,50-150人,计算机软件,"['西安', '5-7年经验', '本科', '招5人']"
数据库开发工程师,0.8-1.1万/月,民营公司,少于50人,计算机服务(系统、数据服务、维修),"['武汉-东湖新技术产业开发区', '3-4年经验', '大专', '招2人']"
数据工程师（ETL方向）,2.5-3.5万/月,国企,1000-5000人,批发/零售,"['上海-青浦区', '3-4年经验', '本科', '招若干人']"
Java开发工程师,1-1.5万/月,民营公司,500-1000人,通信/电信/网络设备,"['杭州-萧山区', '3-4年经验', '本科', '招2人']"
全栈工程师,1-2万/月,民营公司,少于50人,多元化业务集团公司,"['成都-高新区', '3-4年经验', '本科', '招2人']"
Java开发工程师,1.2-2万/月,上市公司,1000-5000人,仪器仪表/工业自动化,"['长沙-岳麓区', '3-4年经验', '本科', '招1人']"
中高级Java开发工程师,1.2-1.8万/月,上市公司,500-1000人,互联网/电子商务,"['广州', '3-4年经验', '本科', '招3人']"
集团下属新迪公司-软件工程师,1-1.5万/月,国企,1000-5000人,房地产,"['苏州-高新区', '3-4年经验', '本科', '招2人']"
